<<<<<<< HEAD
country,foodItem,currency,measure,year,cost
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2013,1100
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2013,1327
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2013,1100
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2013,1200
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2013,1300
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2013,1000
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1300
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1300
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1294
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1371
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1259
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1276
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1332
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1332
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1361
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1340
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1341
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1246
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1146
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1204
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1258
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1296
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1213
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1088
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1083
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1181
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1188
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1272
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1397
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1384
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1354
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1424
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1354
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1346
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1446
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1233
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1400
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1300
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1375
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1400
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1689
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1583.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1662
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1889
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1633
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1633
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1633.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1450
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1328.5714
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1300
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1316.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1333.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1450
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1550
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1550
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1580
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1483.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1550
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1450
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1377.2727
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1518.75
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1572.875
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1700
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1766.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1375
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1450
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1700
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1750
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1850
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1457.1429
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1540
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1650
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1775
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1875
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1900
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1650
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1675
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1950
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1700
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1475
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1466.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1400
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1450
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1360
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1350
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1300
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1366.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1383.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1440
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1466.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1450
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1450
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1466.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1366.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1400
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1280
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1420
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1516.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1560
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1750
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1733.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1375
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1400
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1561.1111
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1683.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1575
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1588.8889
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1650
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1633.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1700
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1450
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1662.5
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1750
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2150
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1950
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2320
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1980
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1783.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1740
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1833.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2166.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2080
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1900
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1771.4286
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1750
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1760
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1825
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1650
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1300
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1283.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1300
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1375
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1575
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1580
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1700
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1305
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1775
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1580
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1420
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1680
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1733.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,2100
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,2220
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1391.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1450
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1625
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1725
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1650
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1933.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,2000
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1925
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,2100
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,2000
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1008.5
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,2222
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1207.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1137.5
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1200.6
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1200
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1099.75
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1083.6
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1280.5
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1333.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1100
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1233.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1312.5
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1490
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1414.2857
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1420
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1425
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1430
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1458.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1508.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1466.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1508.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1508.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1366.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1516.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1433.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1566.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1566.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1525
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1725
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1750
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1599.9999
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1483.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1516.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1633.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1575
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1650
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1677.7778
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1633.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1683.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1733.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1129.25
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2014,1208.5
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1200
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1200
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1246.6
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1300
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1280
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1200
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1200
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1200
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1241.75
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1300
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1346.6
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2015,1400
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1400
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1400
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1491.75
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1466.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1275
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1200
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1260
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1391.75
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1400
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1400
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1808.25
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1883.25
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2000
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1716.75
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1658.25
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1675
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1360
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1320
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1300
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1320
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1370
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1383.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1425
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1458.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1441.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1574.2857
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1450
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1480
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1333.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1457.5455
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1400
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1540
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1583.375
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1791.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1781.4444
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1387.5
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1358.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1483.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1700
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1658.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1700
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1550
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1725
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1725
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1775
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1528.5714
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1630
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1783.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2000
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1780
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2000
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1933.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1850
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1850
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1966.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1900
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2000
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,2060
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1780
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1540
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1666.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1607.1429
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1566.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1566.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1620
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1520
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1616.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1666.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1720
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1500
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1716.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1660
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1616.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1700
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1650
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1783.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1920
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1925
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1900
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1925
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1750
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1783.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1675
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1733.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1750
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1766.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1775
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1762.5
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1783.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1420
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1522.2222
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1640
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1666.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1900
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1850
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1625
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1566.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1680
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1483.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1483.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1420
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1460
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1440
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1533.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1580
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1433.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1650
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1600
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1520
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1450
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1560
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2019,1757.1429
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1733.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1883.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1900
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1590
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1587.5
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1733.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1650
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1750
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1822.2222
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2020,1766.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1816.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1700
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1733.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2021,1733.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1550
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1700
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2016,1850
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1840
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2040
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1950
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1966.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2020
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1933.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1960
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,1900
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2000
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2083.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2080
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2017,2133.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1833.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1933.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1933.3333
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1820
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1800
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1760
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1675
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1616.6667
Burundi,"Rice (low quality, local) - Retail",BIF,KG,2018,1700
